index,video_time_s,timer,rate_hz,last_event_time,event_count
"1","0.88s","00:00:00","","A",""
"2","11.54s","00:00:01","","05:05:37. 248 pm","4"
"3","12.49s","00:00:02","","05:05:37. 778 pm","5"
"4","13.56s","00:00:03","","05:05:40. 409 pm","7"
"5","15.54s","00:00:04","","05:05:41. 280 pm","9"
"6","20.52s","00:00:06","","05:05:43. 534 pm","13"
"7","24.85s","00:00:11","","05:05:49. 647 pm","17"
"8","30.57s","00:00:17","","05:05:55. 416 pm","25"
"9","35.56s","00:00:22","","05:06:00. 449 pm","36"
"10","40.67s","00:00:27","","05:06:04. 473 pm","42"
"11","45.73s","00:00:32","","05:06:08. 609 pm","46"
"12","50.75s","00:00:37","","05:06:13. 489 pm","50"
"13","55.64s","00:00:42","","05:06:19. 273 pm","56"
"14","60.84s","00:00:47","","05:06:25. 030 pm","64"
"15","66.80s","00:00:53","","05:06:30. 930 pm","72"
"16","72.24s","00:01:02","","05:06:38. 321 pm","81"
"17","73.17s","00:01:03","","05:06:39. 976 pm","84"
"18","74.35s","00:01:04","","05:06:40. 845 pm","85"
"19","75.49s","00:01:05","","05:06:42. 462 pm","838"
"20","76.63s","00:01:07","","05:06:42. 971 pm","88"
"21","78.13s","00:01:08","","05:06:43. 963 pm","90"
"22","79.18s","00:01:09","","05:06:43. 963 pm","90"
"23","80.18s","00:01:10","","05:06:46. 253 pm","91"
"24","81.98s","00:01:12","","05:06:46. 253 pm","93"
"25","83.09s","00:01:13","","05:06:49. 012 pm","93"
"26","86.97s","00:01:14","","05:06:49. 012 pm","93"
"27","92.00s","00:01:18","","05:06:54. 886 pm","97"
"28","97.08s","00:01:23","","05:06:54. 886 pm","97"
"29","102.08s","00:01:28","","05:07:06. 226 pm","102"
"30","107.12s","00:01:33","","05:07:10. 892 pm","114"
"31","113.07s","00:01:39","1,170","05:07:16. 974 pm","125"
"32","118.04s","00:01:44","1,170","05:07:21. 289 pm","130"
"33","123.13s","00:01:49","1,170","05:07:27. 171 pm","136"
"34","129.08s","00:01:55","1,170","05:07:32. 671 pm","144"
"35","134.05s","00:02:00","1,170","05:07:38. 683 pm","152"
"36","138.18s","00:02:09","1,170","05:07:44. 472 pm","158"
"37","139.67s","00:02:10","1,170","05:07:45. 474 pm","161"
"38","140.76s","00:02:11","1,170","05:07:47. 476 pm","164"
"39","141.76s","00:02:12","1,170","05:07:48. 094 pm","164"
"40","142.92s","00:02:13","1,170","05:07:48. 094 pm","164"
"41","144.29s","00:02:14","1,170","05:07:49. 962 pm","166"
"42","145.47s","00:02:15","1,170","05:07:51. 726 pm","166"
"43","147.26s","00:02:17","1,170","05:07:53. 227 pm","168"
"44","149.12s","00:02:19","1,170","05:07:55. 238 pm","172"
"45","150.72s","00:02:20","1,170","05:07:55. 735 pm","173"
"46","151.68s","00:02:22","1,170","05:07:55. 735 pm","173"
"47","152.66s","00:02:23","1,170","05:07:55. 735 pm","176"
"48","153.62s","00:02:24","1,170","05:08:00. 227 pm","177"
"49","155.59s","00:02:25","1,170","05:08:01. 243 pm","180"
"50","160.66s","00:02:27","1,170","05:08:04. 981 pm","186"
"51","165.87s","00:02:31","1,170","05:08:08. 984 pm","192"
"52","171.83s","00:02:38","1,170","05:08:15. 753 pm","196"
"53","177.72s","00:02:44","1,170","05:08:22. 108 pm","197"
"54","183.71s","00:02:49","1,170","05:08:28. 521 pm","201"
"55","189.81s","00:02:55","1,170","05:08:34. 147 pm","202"
"56","195.77s","00:03:02","1,170","05:08:38. 649 pm","204"
"57","201.80s","00:03:08","1,170","05:08:46. 387 pm","214"
"58","207.69s","00:03:14","1,170","05:08:50. 769 pm","220"
"59","212.94s","00:03:23","1,090","05:08:55. 310 pm","226"
"60","214.05s","00:03:24","1,090","05:08:55. 310 pm","226"
"61","215.05s","00:03:25","1,090","05:08:55. 310 pm","226"
"62","216.10s","00:03:26","1,090","05:08:55. 310 pm","226"
"63","217.52s","00:03:27","1,090","05:09:03. 870 pm","228"
"64","218.55s","00:03:28","1,090","05:09:04. 889 pm","229"
"65","219.57s","00:03:29","1,090","05:09:05. 885 pm","230"
"66","220.52s","00:03:30","1,090","05:09:05. 885 pm","231"
"67","221.50s","00:03:32","1,090","05:09:07. 390 pm","231"
"68","222.79s","00:03:33","1,090","05:09:07. 390 pm","232"
"69","223.73s","00:03:34","1,090","05:09:10. 143 pm","233"
"70","224.76s","00:03:35","1,090","05:09:11. 387 pm","234"
"71","225.73s","00:03:36","1,090","05:09:12. 628 pm","236"
"72","227.07s","00:03:37","1,090","05:09:14. 146 pm","239"
"73","228.03s","00:03:38","1,090","05:09:14. 146 pm","239"
"74","229.04s","00:03:39","1,090","05:09:14. 146 pm","240"
"75","230.16s","00:03:40","1,090","05:09:17. 154 pm","242"
"76","231.27s","00:03:41","1,090","05:09:17. 154 pm","242"
"77","233.26s","00:03:43","1,090","05:09:20. 039 pm","244"
"78","234.25s","00:03:44","1,090","05:09:20. 543 pm","245"
"79","235.62s","00:03:45","1,090","05:09:22. 060 pm","249"
"80","237.41s","00:03:47","1,090","05:09:24. 178 pm","251"
"81","239.39s","00:03:49","1,090","05:09:25. 553 pm","254"
"82","242.21s","00:03:51","1,090","05:09:27. 052 pm","255"
"83","248.08s","00:03:54","1,090","05:09:32. 075 pm","265"
"84","253.66s","00:04:00","1,090","05:09:36. 441 pm","273"
"85","258.62s","00:04:04","1,090","05:09:42. 693 pm","280"
"86","263.93s","00:04:10","1,090","05:09:46. 330 pm","283"
"87","269.31s","00:04:15","1,090","05:09:53. 503 pm","294"
"88","274.40s","00:04:20","1,090","05:09:57. 009 pm","299"
"89","280.31s","00:04:26","1,090","05:10:04. 081 pm","305"
"90","286.23s","00:04:32","1,090","05:10:10. 246 pm","319"
"91","292.12s","00:04:38","1,090","05:10:15. 813 pm","326"
"92","295.95s","00:04:47","1,090","05:10:23. 699 pm","336"
"93","297.96s","00:04:48","1,090","05:10:24. 822 pm","338"
"94","298.91s","00:04:49","1,090","05:10:25. 317 pm","339"
"95","299.86s","00:04:50","1,090","05:10:26. 322 pm","341"
"96","300.90s","00:04:51","1,090","05:10:26. 322 pm","341"
"97","301.98s","00:04:52","1,090","05:10:28. 576 pm","342"
"98","302.99s","00:04:53","1,090","05:10:29. 961 pm","343"
"99","303.91s","00:04:54","1,090","05:10:29. 961 pm","343"
"100","304.99s","00:04:55","1,090","05:10:30. 458 pm","346"
"101","306.02s","00:04:56","1,090","05:10:32. 848 pm","348"
"102","307.41s","00:04:57","1,090","05:10:33. 842 pm","350"
"103","309.35s","00:04:59","1,090","05:10:35. 618 pm","354"
"104","310.32s","00:05:00","1,270","05:10:37. 115 pm","355"
"105","311.30s","00:05:01","1,270","05:10:37. 613 pm","356"
"106","312.31s","00:05:02","1,270","05:10:37. 613 pm","357"
"107","313.36s","00:05:03","1,270","05:10:38. 522 pm","358"
"108","314.31s","00:05:04","1,270","05:10:39. 782 pm","358"
"109","315.31s","00:05:05","1,270","05:10:42. 290 pm","360"
"110","316.32s","00:05:06","1,270","05:10:43. 156 pm","362"
"111","321.35s","00:05:07","1,270","05:10:45. 160 pm","366"
"112","326.38s","00:05:12","1,270","05:10:50. 807 pm","374"
"113","332.44s","00:05:18","1,270","05:10:55. 705 pm","382"
"114","338.35s","00:05:24","1,270","05:11:02. 629 pm","389"
"115","343.36s","00:05:29","1,270","05:11:05. 640 pm","395"
"116","349.38s","00:05:35","1,270","05:11:11. 419 pm","398"
"117","355.61s","00:05:41","1,270","05:11:19. 294 pm","410"
"118","361.48s","00:05:47","1,270","05:11:25. 296 pm","415"
"119","367.40s","00:05:53","1,270","05:11:31. 828 pm","423"
"120","371.78s","00:06:03","1,270","05:11:37. 753 pm","432"
"121","373.77s","00:06:04","1,270","05:11:40. 503 pm","435"
"122","374.93s","00:06:05","1,270","05:11:41. 006 pm","437"
"123","375.91s","00:06:06","1,270","05:11:42. 012 pm","439"
"124","376.91s","00:06:07","1,270","05:11:43. 024 pm","440"
"125","377.91s","00:06:08","1,270","05:11:44. 526 pm","442"
"126","378.90s","00:06:09","1,270","05:11:44. 526 pm","445"
"127","379.94s","00:06:10","1,270","05:11:46. 035 pm","446"
"128","380.90s","00:06:11","1,270","05:11:47. 042 pm","447"
"129","381.91s","00:06:12","1,270","05:11:48. 419 pm","450"
"130","383.44s","00:06:13","1,270","05:11:49. 418 pm","452"
"131","384.39s","00:06:14","1,270","05:11:51. 299 pm","454"
"132","385.41s","00:06:15","1,270","05:11:51. 822 pm","455"
"133","386.42s","00:06:16","1,270","05:11:53. 343 pm","458"
"134","387.46s","00:06:17","1,270","05:11:53. 857 pm","459"
"135","388.49s","00:06:18","1,270","05:11:53. 857 pm","459"
"136","389.55s","00:06:19","1,270","05:11:55. 603 pm","462"
"137","390.56s","00:06:20","1,270","05:11:56. 733 pm","462"
"138","391.66s","00:06:22","1,270","05:11:57. 861 pm","464"
"139","392.69s","00:06:23","1,270","05:11:58. 488 pm","465"
"140","393.89s","00:06:24","1,270","05:12:00. 124 pm","466"
"141","395.10s","00:06:25","1,270","05:12:01. 260 pm","468"
"142","396.16s","00:06:26","1,270","05:12:02. 926 pm","469"
"143","397.61s","00:06:27","1,270","05:12:03. 933 pm","472"
"144","399.45s","00:06:29","1,270","05:12:04. 938 pm","477"
"145","401.41s","00:06:31","1,270","05:12:07. 567 pm","479"
"146","404.03s","00:06:33","1,270","05:12:09. 196 pm","480"
"147","410.03s","00:06:36","1,270","05:12:13. 334 pm","489"
"148","416.06s","00:06:42","1,360","05:12:19. 340 pm","493"
"149","422.10s","00:06:48","1,360","05:12:25. 073 pm","499"
"150","428.00s","00:06:54","1,360","05:12:32. 386 pm","510"
"151","434.02s","00:07:00","1,360","05:12:37. 378 pm","522"
"152","440.02s","00:07:06","1,360","05:12:43. 901 pm","532"
"153","446.11s","00:07:12","1,360","05:12:50. 588 pm","540"
"154","452.07s","00:07:18","1,360","05:12:56. 381 pm","551"
"155","456.70s","00:07:28","1,360","05:13:03. 324 pm","561"
"156","459.00s","00:07:29","1,360","05:13:04. 825 pm","564"
"157","460.04s","00:07:30","1,360","05:13:06. 330 pm","565"
"158","461.20s","00:07:31","1,360","05:13:07. 836 pm","568"
"159","462.25s","00:07:32","1,360","05:13:08. 962 pm","571"
"160","463.46s","00:07:33","1,360","05:13:09. 461 pm","572"
"161","464.43s","00:07:34","1,360","05:13:11. 094 pm","574"
"162","466.02s","00:07:35","1,360","05:13:12. 737 pm","576"
"163","467.25s","00:07:37","1,360","05:13:13. 237 pm","7"
"164","468.75s","00:07:38","1,360","05:13:13. 237 pm","77"
"165","470.00s","00:07:40","1,360","05:13:13. 237 pm","77"
"166","471.68s","00:07:41","1,360","05:13:17. 790 pm","581"
"167","472.66s","00:07:42","1,360","05:13:19. 538 pm","583"
"168","473.60s","00:07:43","1,360","05:13:19. 538 pm","584"
"169","474.66s","00:07:44","1,360","05:13:21. 049 pm","586"
"170","476.49s","00:07:45","1,360","05:13:23. 434 pm","590"
"171","477.65s","00:07:47","1,360","05:13:23. 434 pm","590"
"172","478.75s","00:07:48","1,360","05:13:23. 434 pm","590"
"173","480.45s","00:07:50","1,360","05:13:26. 047 pm","591"
"174","482.21s","00:07:52","1,360","05:13:28. 058 pm","592"
"175","484.03s","00:07:54","1,360","05:13:29. 187 pm","594"
"176","486.10s","00:07:56","1,360","05:13:32. 556 pm","597"
"177","487.17s","00:07:57","1,360","05:13:32. 556 pm","597"
"178","491.54s","00:07:58","1,360","05:13:35. 562 pm","604"
"179","497.04s","00:08:03","1,360","05:13:41. 486 pm","610"
"180","503.15s","00:08:09","1,360","05:13:46. 784 pm","620"
"181","508.60s","00:08:14","1,360","05:13:52. 929 pm","632"
"182","514.58s","00:08:20","1,440","05:13:58. 434 pm","640"
"183","520.16s","00:08:26","1,440","05:14:04. 098 pm","650"
"184","526.20s","00:08:32","1,440","05:14:09. 760 pm","657"
"185","531.32s","00:08:37","1,440","05:14:14. 624 pm","666"
"186","537.04s","00:08:42","1,440","05:14:21. 696 pm","672"
"187","540.70s","00:08:51","1,440","05:14:26. 088 pm","678"
"188","541.87s","00:08:52","1,440","05:14:27. 716 pm","680"
"189","542.86s","00:08:53","1,440","05:14:28. 718 pm","682"
"190","543.74s","00:08:54","1,440","05:14:29. 842 pm","683"
"191","545.80s","00:08:55","1,440","05:14:32. 349 pm","687"
"192","546.71s","00:08:57","1,440","05:14:32. 867 pm","688"
"193","547.73s","00:08:58","1,440","05:14:33. 992 pm","690"
"194","548.97s","00:08:59","1,440","05:14:34. 492 pm","691"
"195","549.99s","00:09:00","1,440","05:14:36. 402 pm","692"
"196","551.00s","00:09:01","1,440","05:14:36. 402 pm","692"
"197","553.02s","00:09:02","1,440","05:14:39. 910 pm","695"
"198","553.98s","00:09:04","1,440","05:14:40. 910 pm","697"
"199","554.99s","00:09:05","1,440","05:14:40. 910 pm","697"
"200","556.01s","00:09:06","1,440","05:14:40. 910 pm","697"
"201","556.99s","00:09:07","1,440","05:14:43. 781 pm","698"
"202","557.98s","00:09:08","1,440","05:14:43. 781 pm","698"
"203","559.04s","00:09:09","1,440","05:14:45. 522 pm","699"
"204","560.04s","00:09:10","1,440","05:14:45. 522 pm","699"
"205","562.68s","00:09:11","1,440","05:14:49. 154 pm","705"
"206","563.77s","00:09:14","1,440","05:14:49. 907 pm","705"
"207","565.28s","00:09:15","1,440","05:14:51. 660 pm","707"
"208","566.29s","00:09:16","1,440","05:14:52. 904 pm","710"
"209","567.25s","00:09:17","1,440","05:14:53. 924 pm","712"
"210","568.28s","00:09:18","1,440","05:14:54. 929 pm","714"
"211","569.29s","00:09:19","1,440","05:14:56. 423 pm","716"
"212","570.28s","00:09:20","1,440","05:14:57. 056 pm","717"
"213","571.26s","00:09:21","1,440","05:14:57. 553 pm","719"
"214","572.26s","00:09:22","1,440","05:14:58. 054 pm","719"
"215","573.30s","00:09:23","1,440","05:14:59. 451 pm","722"
"216","574.27s","00:09:24","1,440","05:15:00. 072 pm","722"
"217","575.28s","00:09:25","1,440","05:15:02. 215 pm","725"
"218","576.29s","00:09:26","1,440","05:15:03. 088 pm","726"
"219","577.27s","00:09:27","1,440","05:15:03. 978 pm","27"
"220","578.30s","00:09:28","1,440","05:15:03. 978 pm","729"
"221","579.30s","00:09:29","1,440","05:15:05. 966 pm","730"
"222","580.28s","00:09:30","1,440","05:15:06. 960 pm","733"
"223","582.10s","00:09:31","1,440","05:15:07. 962 pm","734"
"224","583.14s","00:09:33","1,440","05:15:09. 839 pm","736"
"225","585.41s","00:09:34","1,440","05:15:10. 970 pm","740"
"226","587.25s","00:09:37","1,440","05:15:11. 963 pm","741"
"227","588.92s","00:09:39","1,440","05:15:15. 344 pm","744"
"228","590.61s","00:09:40","1,440","05:15:16. 860 pm","746"
"229","596.61s","00:09:42","1,440","05:15:20. 127 pm","754"
"230","602.76s","00:09:48","1,440","05:15:27. 309 pm","766"
"231","608.57s","00:09:54","1,440","05:15:32. 707 pm","771"
"232","614.43s","00:10:00","1,390","05:15:38. 100 pm","779"
"233","620.48s","00:10:06","1,390","05:15:44. 470 pm","783"
"234","626.32s","00:10:12","1,390","05:15:50. 592 pm","794"
"235","632.31s","00:10:18","1,390","05:15:55. 464 pm","796"
"236","638.44s","00:10:24","1,390","05:16:02. 346 pm","805"
"237","644.24s","00:10:30","1,390","05:16:07. 019 pm","813"
"238","648.37s","00:10:39","1,390","05:16:14. 021 pm","817"
"239","650.05s","00:10:40","1,390","05:16:16. 271 pm","821"
"240","651.06s","00:10:41","1,390","05:16:17. 799 pm","824"
"241","652.08s","00:10:42","1,390","05:16:17. 799 pm","824"
"242","653.07s","00:10:43","1,390","05:16:17. 799 pm","824"
"243","654.08s","00:10:44","1,390","05:16:17. 799 pm","824"
"244","655.13s","00:10:45","1,390","05:16:21. 717 pm","826"
"245","656.09s","00:10:46","1,390","05:16:21. 717 pm","826"
"246","657.08s","00:10:47","1,390","05:16:23. 736 pm","829"
"247","658.21s","00:10:48","1,390","05:16:24. 234 pm","831"
"248","659.48s","00:10:49","1,390","05:16:26. 107 pm","832"
"249","660.63s","00:10:50","1,390","05:16:26. 107 pm","832"
"250","661.59s","00:10:51","1,390","05:16:28. 227 pm","833"
"251","663.14s","00:10:52","1,390","05:16:29. 595 pm","834"
"252","664.10s","00:10:54","1,390","05:16:29. 595 pm","837"
"253","665.08s","00:10:55","1,390","05:16:31. 492 pm","839"
"254","666.11s","00:10:56","1,390","05:16:32. 489 pm","839"
"255","667.10s","00:10:57","1,390","05:16:32. 995 pm","841"
"256","668.13s","00:10:58","1,390","05:16:34. 560 pm","843"
"257","669.12s","00:10:59","1,390","05:16:35. 060 pm","845"
"258","670.07s","00:11:00","1,390","05:16:35. 567 pm","848"
"259","671.06s","00:11:01","1,390","05:16:37. 088 pm","849"
"260","672.08s","00:11:02","1,390","05:16:38. 599 pm","851"
"261","673.07s","00:11:03","1,390","05:16:38. 599 pm","854"
"262","674.07s","00:11:04","1,390","05:16:40. 111 pm","854"
"263","675.08s","00:11:05","1,390","05:16:41. 113 pm","857"
"264","676.08s","00:11:06","1,390","05:16:41. 620 pm","858"
"265","677.07s","00:11:07","1,390","05:16:42. 900 pm","858"
"266","678.07s","00:11:08","1,390","05:16:44. 644 pm","860"
"267","679.05s","00:11:09","1,390","05:16:45. 143 pm","862"
"268","680.07s","00:11:10","1,390","05:16:45. 652 pm","862"
"269","681.10s","00:11:11","1,390","05:16:45. 652 pm","862"
"270","682.08s","00:11:12","1,390","05:16:48. 402 pm","865"
"271","683.10s","00:11:13","1,390","05:16:50. 184 pm","868"
"272","684.11s","00:11:14","1,390","05:16:50. 184 pm","868"
"273","685.08s","00:11:15","1,390","05:16:51. 209 pm","870"
"274","686.07s","00:11:16","1,390","05:16:51. 209 pm","870"
"275","687.09s","00:11:17","1,390","05:16:51. 209 pm","870"
"276","688.12s","00:11:18","1,390","05:16:52. 699 pm","872"
"277","689.09s","00:11:19","1,390","05:16:53. 705 pm","874"
"278","690.10s","00:11:20","1,390","05:16:55. 221 pm","877"
"279","691.09s","00:11:21","1,390","05:16:56. 722 pm","879"
"280","692.08s","00:11:22","1,390","05:16:57. 220 pm","880"
"281","693.09s","00:11:23","1,390","05:16:58. 720 pm","880"
"282","694.09s","00:11:24","1,390","05:16:59. 981 pm","882"
"283","695.09s","00:11:25","1,390","05:17:02. 027 pm","886"
"284","696.09s","00:11:26","1,390","05:17:03. 046 pm","888"
"285","697.07s","00:11:27","1,390","05:17:03. 550 pm","888"
"286","698.11s","00:11:28","1,390","05:17:04. 557 pm","890"
"287","699.07s","00:11:29","1,390","05:17:05. 067 pm","891"
"288","700.07s","00:11:30","1,390","05:17:05. 067 pm","891"
"289","701.04s","00:11:31","1,390","05:17:05. 067 pm","892"
"290","702.07s","00:11:32","1,390","05:17:08. 467 pm","893"
"291","703.06s","00:11:33","1,390","05:17:08. 966 pm","896"
"292","704.10s","00:11:34","1,390","05:17:10. 598 pm","896"
"293","705.09s","00:11:35","1,390","05:17:10. 598 pm","897"
"294","706.07s","00:11:36","1,390","05:17:12. 222 pm","897"
"295","707.07s","00:11:37","1,390","05:17:12. 860 pm","898"
"296","708.07s","00:11:38","1,390","05:17:12. 860 pm","898"
"297","709.10s","00:11:39","1,390","05:17:15. 859 pm","900"
"298","710.10s","00:11:40","1,280","05:17:15. 859 pm","900"
"299","711.10s","00:11:41","1,280","05:17:17. 984 pm","903"
"300","712.10s","00:11:42","1,280","05:17:18. 490 pm","904"
"301","713.11s","00:11:43","1,280","05:17:19. 362 pm","905"
"302","714.09s","00:11:44","1,280","05:17:19. 990 pm","905"
"303","715.10s","00:11:45","1,280","05:17:20. 859 pm","906"
"304","716.09s","00:11:46","1,280","05:17:23. 367 pm","908"
"305","717.10s","00:11:47","1,280","05:17:23. 367 pm","908"
"306","718.10s","00:11:48","1,280","05:17:24. 379 pm","910"
"307","719.10s","00:11:49","1,280","05:17:25. 530 pm","911"
"308","720.10s","00:11:50","1,280","05:17:26. 060 pm","912"
"309","721.11s","00:11:51","1,280","05:17:26. 060 pm","912"
"310","723.41s","00:11:52","1,280","05:17:29. 558 pm","916"
"311","724.34s","00:11:54","1,280","05:17:30. 599 pm","918"
"312","725.45s","00:11:55","1,280","05:17:31. 614 pm","920"
"313","726.72s","00:11:56","1,280","05:17:33. 126 pm","924"
"314","727.91s","00:11:58","1,280","05:17:34. 140 pm","925"
"315","728.93s","00:11:59","1,280","05:17:35. 143 pm","927"
"316","729.89s","00:12:00","1,280","05:17:36. 650 pm","930"
"317","730.93s","00:12:01","1,280","05:17:38. 174 pm","933"
"318","732.12s","00:12:02","1,280","05:17:38. 672 pm","934"
"319","733.13s","00:12:03","1,280","05:17:39. 176 pm","935"
"320","734.14s","00:12:04","1,280","05:17:39. 176 pm","935"
"321","735.10s","00:12:05","1,280","05:17:42. 043 pm","936"
"322","736.15s","00:12:06","1,280","05:17:42. 793 pm","937"
"323","737.11s","00:12:07","1,280","05:17:44. 308 pm","940"
"324","738.07s","00:12:08","1,280","05:17:44. 930 pm","942"
"325","739.09s","00:12:09","1,280","05:17:45. 425 pm","942"
"326","740.12s","00:12:10","1,280","05:17:46. 685 pm","943"
"327","741.16s","00:12:11","1,280","05:17:47. 695 pm","945"
"328","742.13s","00:12:12","1,280","05:17:47. 695 pm","945"
"329","743.11s","00:12:13","1,280","05:17:47. 695 pm","946"
"330","744.11s","00:12:14","1,280","05:17:50. 207 pm","947"
"331","745.08s","00:12:15","1,280","05:17:51. 962 pm","949"
"332","746.09s","00:12:16","1,280","05:17:52. 461 pm","950"
"333","747.09s","00:12:17","1,280","05:17:53. 722 pm","953"
"334","748.10s","00:12:18","1,280","05:17:54. 221 pm","954"
"335","749.10s","00:12:19","1,280","05:17:55. 600 pm","956"
"336","750.10s","00:12:20","1,280","05:17:56. 602 pm","957"
"337","751.09s","00:12:21","1,280","05:17:57. 098 pm","958"
"338","752.09s","00:12:22","1,280","05:17:58. 231 pm","959"
"339","753.09s","00:12:23","1,280","05:17:58. 231 pm","959"
"340","754.09s","00:12:24","1,280","05:18:00. 969 pm","961"
"341","755.10s","00:12:25","1,280","05:18:00. 969 pm","961"
"342","756.12s","00:12:26","1,280","05:18:00. 969 pm","961"
"343","757.10s","00:12:27","1,280","05:18:03. 611 pm","962"
"344","758.08s","00:12:28","1,280","05:18:04. 734 pm","964"
"345","759.10s","00:12:29","1,280","05:18:05. 737 pm","967"
"346","760.08s","00:12:30","1,280","05:18:06. 739 pm","968"
"347","761.09s","00:12:31","1,280","05:18:07. 236 pm","969"
"348","762.07s","00:12:32","1,280","05:18:09. 010 pm","972"
"349","763.08s","00:12:33","1,280","05:18:09. 010 pm","975"
"350","764.08s","00:12:34","1,280","05:18:10. 498 pm","977"
"351","765.07s","00:12:35","1,280","05:18:11. 498 pm","977"
"352","766.06s","00:12:36","1,280","05:18:12. 495 pm","979"
"353","767.07s","00:12:37","1,280","05:18:12. 495 pm","981"
"354","768.08s","00:12:38","1,280","05:18:13. 488 pm","983"
"355","769.08s","00:12:39","1,280","05:18:14. 491 pm","983"
"356","770.10s","00:12:40","1,280","05:18:17. 015 pm","986"
"357","771.10s","00:12:41","1,280","05:18:17. 767 pm","987"
"358","772.10s","00:12:42","1,280","05:18:17. 767 pm","988"
"359","773.12s","00:12:43","1,280","05:18:19. 404 pm","990"
"360","774.07s","00:12:44","1,280","05:18:20. 033 pm","990"
"361","775.10s","00:12:45","1,280","05:18:20. 033 pm","991"
"362","776.10s","00:12:46","1,280","05:18:22. 043 pm","993"
"363","777.09s","00:12:47","1,280","05:18:23. 564 pm","997"
"364","778.10s","00:12:48","1,280","05:18:25. 208 pm","998"
"365","779.09s","00:12:49","1,280","05:18:25. 208 pm","998"
"366","780.08s","00:12:50","1,280","05:18:26. 845 pm","999"
"367","781.09s","00:12:51","1,280","05:18:27. 856 pm","1001"
"368","782.11s","00:12:52","1,280","05:18:28. 866 pm","1003"
"369","783.09s","00:12:53","1,280","05:18:28. 866 pm","1003"
"370","784.07s","00:12:54","1,280","05:18:31. 115 pm","1004"
"371","785.11s","00:12:55","1,280","05:18:31. 115 pm","1004"
"372","786.09s","00:12:56","1,280","05:18:32. 876 pm","1006"
"373","787.08s","00:12:57","1,280","05:18:32. 876 pm","1008"
"374","788.11s","00:12:58","1,280","05:18:34. 777 pm","1010"
"375","789.11s","00:12:59","1,280","05:18:35. 279 pm","1011"
"376","790.12s","00:13:00","1,280","05:18:36. 801 pm","1013"
"377","791.07s","00:13:01","1,280","05:18:37. 301 pm","1014"
"378","792.11s","00:13:02","1,280","05:18:38. 797 pm","1017"
"379","793.13s","00:13:03","1,280","05:18:39. 798 pm","1019"
"380","794.08s","00:13:04","1,280","05:18:40. 805 pm","1021"
"381","795.10s","00:13:05","1,280","05:18:40. 805 pm","1021"
"382","796.09s","00:13:06","1,280","05:18:40. 805 pm","1021"
"383","797.07s","00:13:07","1,280","05:18:43. 466 pm","1022"
"384","798.11s","00:13:08","1,280","05:18:44. 334 pm","1023"
"385","799.10s","00:13:09","1,280","05:18:45. 213 pm","1024"
"386","800.10s","00:13:10","1,280","05:18:45. 213 pm","1024"
"387","801.09s","00:13:11","1,280","05:18:45. 213 pm","1024"
"388","802.11s","00:13:12","1,280","05:18:49. 101 pm","1028"
"389","803.09s","00:13:13","1,280","05:18:49. 101 pm","1029"
"390","804.08s","00:13:14","1,280","05:18:50. 473 pm","1029"
"391","805.11s","00:13:15","1,280","05:18:51. 478 pm","1031"
"392","806.10s","00:13:16","1,280","05:18:52. 617 pm","1032"
"393","807.10s","00:13:17","1,280","05:18:53. 617 pm","1034"
"394","808.12s","00:13:18","1,280","05:18:54. 863 pm","1035"
"395","809.10s","00:13:19","1,280","05:18:55. 370 pm","1037"
"396","810.11s","00:13:20","1,360","05:18:56. 884 pm","1040"
"397","811.13s","00:13:21","1,360","05:18:58. 392 pm","1042"
"398","812.11s","00:13:22","1,360","05:18:58. 392 pm","1043"
"399","813.16s","00:13:23","1,360","05:19:00. 405 pm","1046"
"400","814.17s","00:13:24","1,360","05:19:00. 405 pm","1046"
"401","815.16s","00:13:25","1,360","05:19:00. 405 pm","1046"
"402","816.11s","00:13:26","1,360","05:19:00. 405 pm","1047"
"403","817.12s","00:13:27","1,360","05:19:02. 791 pm","1047"
"404","818.08s","00:13:28","1,360","05:19:04. 047 pm","1048"
"405","819.10s","00:13:29","1,360","05:19:04. 047 pm","1048"
"406","820.11s","00:13:30","1,360","05:19:04. 047 pm","1048"
"407","821.09s","00:13:31","1,360","05:19:04. 047 pm","1048"
"408","822.11s","00:13:32","1,360","05:19:07. 172 pm","1049"
"409","823.10s","00:13:33","1,360","05:19:07. 172 pm","1049"
"410","824.09s","00:13:34","1,360","05:19:07. 172 pm","1050"
"411","825.11s","00:13:35","1,360","05:19:08. 563 pm","1052"
"412","826.11s","00:13:36","1,360","05:19:09. 586 pm","1052"
"413","827.10s","00:13:37","1,360","05:19:09. 586 pm","1052"
"414","828.14s","00:13:38","1,360","05:19:09. 586 pm","1052"
"415","829.12s","00:13:39","1,360","05:19:13. 983 pm","1053"
"416","830.11s","00:13:40","1,360","05:19:15. 249 pm","1054"
"417","831.09s","00:13:41","1,360","05:19:15. 749 pm","1055"
"418","832.09s","00:13:42","1,360","05:19:16. 884 pm","1058"
"419","833.08s","00:13:43","1,360","05:19:17. 388 pm","1059"
"420","834.09s","00:13:44","1,360","05:19:20. 015 pm","1061"
"421","835.11s","00:13:45","1,360","05:19:21. 519 pm","1064"
"422","836.08s","00:13:46","1,360","05:19:22. 527 pm","1066"
"423","837.09s","00:13:47","1,360","05:19:23. 515 pm","1066"
"424","838.11s","00:13:48","1,360","05:19:23. 515 pm","1066"
